"Index";"Company";"TypeName";"Inches";"ResolutionWidth";"ResolutionHeight";"Touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"Memory_type";"Primary_storage";"Secondary_storage";"Gpu_brand";"OpSys";"Weight";"Price"
1129;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"Windows";3.35;60153
940;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"Windows";2.75;74539
810;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"HDD";1024;0;"AMD";"Windows";3.74;93187
468;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"HDD";1024;0;"Nvidia";"Windows";3.78;90523
198;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3.35;73473
586;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3.78;79813
380;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";3.35;63456
1282;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash storage";32;0;"Intel";"Windows";1.17;11136
817;"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash storage";16;0;"Intel";"ChromeOS";1.23;20513
1094;"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";2.4;85195
805;"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"Windows";1.26;74006
935;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.26;88924
906;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";512;0;"Intel";"Windows";1.26;79014
990;"HP";"Netbook";12.5;1920;1080;0;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"Windows";0.97;101658
1014;"HP";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";1.49;42624
582;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";128;0;"Intel";"Windows";1.49;38308
1121;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.16;90043
916;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.49;51149
197;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";512;0;"Intel";"Windows";1.49;51096
1073;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.49;58075
92;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";"Windows";1.49;63776
53;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";512;0;"Intel";"Windows";1.49;58768
139;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.32;37243
1022;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.11;61219
1001;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.34;63350
482;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"SSD";128;0;"Intel";"Windows";1.49;38681
248;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"Windows";1.49;35964
169;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"Windows";1.49;40173
1110;"HP";"Notebook";13.3;3200;1800;1;"Intel";"Core M";1.1;8;"SSD";256;0;"Intel";"Windows";1.16;90523
1088;"HP";"Notebook";13.3;3200;1800;0;"Intel";"Pentium Dual";1.5;4;"Flash storage";32;0;"Intel";"ChromeOS";1.29;32767
1168;"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash storage";32;0;"Intel";"Windows";1.44;13267
346;"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash storage";32;0;"Intel";"Windows";1.44;14865
67;"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;4;"SSD";32;0;"Intel";"Windows";1.44;12201
1009;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";1.64;36444
929;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.95;61219
1005;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.4;4;"SSD";256;0;"Intel";"Windows";1.48;58607
1030;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.64;51841
1003;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.64;41505
1027;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.95;56477
1026;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";2.31;63350
620;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"Windows";2.31;59887
571;"HP";"Notebook";14.0;1366;768;0;"Intel";"Pentium Quad";1.6;8;"HDD";2048;0;"Intel";"Windows";1.94;20726
1244;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"Windows";1.54;58607
1044;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.54;53280
1085;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.54;54931
1046;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.43;78268
1122;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.43;80613
1033;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.95;63670
890;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";128;0;"Intel";"Windows";1.95;67399
1012;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.48;84715
1006;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.95;64202
1039;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.64;53840
318;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.95;52214
1008;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";1.64;55905
335;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"Intel";"Windows";1.48;67559
126;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"HDD";1024;0;"Intel";"Windows";1.63;43263
82;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";1.63;45821
1019;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.43;118761
320;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.48;68838
1023;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Windows";1.64;63160
497;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"SSD";1024;0;"Intel";"Windows";1.48;93187
135;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Intel";"Windows";1.63;52641
217;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Nvidia";"Windows";1.63;54932
116;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";512;0;"Intel";"Windows";1.63;57756
113;"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"Windows";1.63;38468
105;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;6;"SSD";256;0;"Nvidia";"Windows";1.58;35112
807;"HP";"Notebook";15.6;1366;768;0;"AMD";"A12-Series 9700P";2.5;8;"HDD";2048;0;"AMD";"Windows";2.04;33513
144;"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"SSD";256;0;"AMD";"Windows";1.86;19660
1251;"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";"Windows";1.86;21259
256;"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series A6-9220";2.5;8;"SSD";128;0;"AMD";"Windows";1.91;23758
1151;"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;"AMD";"Windows";1.86;15824
231;"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 9000e";1.5;4;"HDD";500;0;"AMD";"Windows";2.1;17582
22;"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series E2-9000e";1.5;4;"HDD";500;0;"AMD";"No OS";1.86;13746
850;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"SSD";128;0;"Intel";"No OS";1.86;15931
932;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";1024;0;"Intel";"No OS";1.86;15393
436;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"Windows";2.1;18488
523;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"Windows";1.63;36710
1091;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"No OS";1.86;18434
66;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"AMD";"Windows";1.86;23373
654;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"No OS";1.86;19442
360;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"Windows";1.86;23390
1179;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"Windows";2.07;34632
1055;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"Windows";2.31;37570
1016;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"Windows";2.04;41025
601;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";2.1;35617
1164;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"No OS";2.1;25414
1071;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.31;63883
624;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.88;49657
964;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"Windows";2.04;45102
38;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"Windows";1.86;26037
1053;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";2.04;52161
686;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"AMD";"Windows";1.86;32640
10;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"No OS";1.86;20987
1056;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"No OS";1.96;26587
1192;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.86;25841
1036;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";2.04;39534
450;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";128;0;"Intel";"Windows";1.91;31382
501;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"AMD";"Windows";1.91;32980
1206;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.91;30849
1287;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"Windows";2.19;40706
134;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Intel";"Windows";2.05;31861
1130;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";2048;0;"Intel";"Windows";2.04;33513
1098;"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"Windows";1.96;26640
365;"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;8;"HDD";2048;0;"Intel";"Windows";2.04;20726
663;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;6;"HDD";1024;0;"AMD";"Windows";2.04;28718
1222;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";2.7;6;"HDD";1024;0;"AMD";"Windows";2.1;28185
1108;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"HDD";1024;0;"AMD";"Windows";2.1;21205
52;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"SSD";256;0;"AMD";"Windows";1.86;21232
1155;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";256;0;"AMD";"Windows";1.91;25515
1280;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"Hybrid";1024;0;"AMD";"Windows";2.04;29303
729;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"HDD";1024;0;"AMD";"Windows";2.1;26054
375;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"SSD";256;0;"AMD";"Windows";1.91;26053
732;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series A9-9420";3.0;6;"Hybrid";128;1024;"AMD";"Windows";2.1;34632
101;"HP";"Notebook";15.6;1920;1080;0;"AMD";"E-Series E2-9000e";1.5;4;"HDD";500;0;"AMD";"Windows";2.1;18595
56;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"Windows";1.91;23390
991;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"Hybrid";128;1024;"AMD";"Windows";2.1;26587
412;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"AMD";"Windows";2.1;24988
309;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"Windows";1.86;24988
1235;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"Windows";2.1;25468
11;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"No OS";1.86;18381
212;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"No OS";2.1;18595
548;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"Windows";1.86;21152
545;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";128;0;"Intel";"Windows";2.1;37589
967;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";2.04;36497
865;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.07;48485
1079;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.31;50083
927;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";2.31;62071
1148;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.88;84129
751;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Windows";1.84;101232
1045;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"Hybrid";256;500;"Intel";"Windows";1.84;112066
879;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";2.04;44702
363;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"Windows";1.86;34046
986;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"Windows";2.04;42944
2;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"No OS";1.86;30636
337;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.84;60952
64;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.86;36763
87;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.96;31914
518;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.04;47366
471;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";500;0;"AMD";"Windows";1.9;61485
861;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"SSD";256;0;"AMD";"Windows";1.84;71875
155;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;6;"SSD";256;0;"AMD";"Windows";1.91;32980
223;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"HDD";1024;0;"Intel";"Windows";2.1;42304
39;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Nvidia";"Windows";2.1;46833
1034;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.84;65481
1170;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.96;36177
229;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"Windows";1.9;67612
667;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"Windows";2.1;39694
897;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"Windows";2.04;47952
100;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"AMD";"Windows";1.91;38308
600;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.84;64948
351;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.84;69477
913;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Windows";2.04;54292
422;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.9;8;"SSD";256;0;"Intel";"Windows";2.31;76031
1171;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";"Windows";2.1;61752
537;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Quad";1.6;4;"SSD";256;0;"Intel";"Windows";1.86;21258
323;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";1.8;8;"HDD";1024;0;"Intel";"Windows";2.1;48059
558;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A10-Series A10-9620P";2.5;6;"SSD";128;0;"AMD";"Windows";1.91;30311
572;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series A9-9420";3.0;6;"SSD";256;0;"AMD";"Windows";1.95;34579
342;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Nvidia";"Windows";2.1;38148
975;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.7;8;"Hybrid";128;1024;"Nvidia";"Windows";2.04;52161
756;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"Windows";2.2;58555
262;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"HDD";500;0;"Intel";"Windows";2.1;38468
1184;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";"Windows";2.18;42571
1051;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"Windows";1.91;52161
1195;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"Hybrid";128;1024;"Nvidia";"Windows";2.21;70703
246;"HP";"Notebook";15.6;1366;768;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Intel";"Windows";2.04;29784
516;"HP";"Notebook";15.6;1366;768;1;"Intel";"Core i5";1.6;4;"HDD";1024;0;"Intel";"Windows";2.04;27784
641;"HP";"Notebook";17.0;1600;900;0;"AMD";"A9-Series 9420";3.0;8;"HDD";1024;0;"AMD";"Windows";2.6;27754
292;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";"Windows";2.54;26054
553;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";"Windows";2.65;28992
459;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"SSD";256;0;"Intel";"Windows";2.5;34094
842;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"Windows";2.63;48485
32;"HP";"Notebook";17.3;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";"Windows";2.71;23390
1029;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.63;57542
79;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";1.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.5;52055
29;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";1.6;8;"HDD";1024;0;"Nvidia";"Windows";2.5;47739
129;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Intel";"Windows";2.5;49444
174;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";1.6;8;"SSD";256;0;"Nvidia";"Windows";2.5;49177
554;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"Windows";2.63;68198
719;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Windows";2.63;63936
123;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Nvidia";"Windows";2.5;67719
268;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";1.8;8;"HDD";1024;0;"Nvidia";"Windows";2.5;54239
199;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";1.8;8;"SSD";256;0;"Nvidia";"Windows";2.5;55678
688;"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9600P";2.4;6;"HDD";2048;0;"AMD";"Windows";2.65;30316
709;"HP";"Notebook";17.3;1920;1080;0;"AMD";"A10-Series 9620P";2.5;6;"HDD";2048;0;"AMD";"Windows";2.71;34899
683;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i3";2.0;4;"SSD";256;0;"AMD";"Windows";2.5;37243
171;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";2.5;6;"HDD";2048;0;"AMD";"Windows";2.71;37243
195;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";1.6;8;"HDD";1024;0;"Nvidia";"Windows";2.5;48698
257;"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";1.8;16;"HDD";1024;0;"Nvidia";"Windows";2.9;56424
1127;"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Windows";1.26;100966
1025;"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.26;83064
911;"HP";"Ultrabook";12.5;3840;2160;1;"Intel";"Core M";1.2;8;"SSD";240;0;"Intel";"Windows";1.09;165168
931;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.26;84129
1072;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.26;63883
1011;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.26;81998
1146;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.26;122381
1035;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.26;71875
328;"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.26;71129
146;"HP";"Ultrabook";12.5;3840;2160;1;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"Windows";0.97;107306
1113;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"Windows";1.16;104908
1083;"HP";"Ultrabook";13.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.3;109171
996;"HP";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.11;71875
